NUN080+1.p,PickGiven2_FIFO,smallest,"['', 'cnf(c85786,plain,id(skolem0020,skolem0001(skolem0004(X5608)))).', '', 'cnf(c1127,plain,~r3(X5611,X5610,skolem0014(X5609,X5612))|~r2(X5613,X5610)|~r2(skolem0007(skolem0020),X5613)).', '', '', 'cnf(c86128,plain,~r2(X5615,skolem0001(skolem0004(X5616)))).', '', 'cnf(c1128,plain,~r3(X5620,X5619,X5617)|~r2(X5618,X5619)|~r2(skolem0007(skolem0020),X5618)|id(X5617,skolem0001(X5617))).', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
NUN080+1.p,PickGiven2_FIFO,largest,"['Initial clauses    : 59', 'Processed clauses  : 288', 'Factors computed   : 7', 'Resolvents computed: 2444', 'Tautologies deleted: 20', 'Forward subsumed   : 227', 'Backward subsumed  : 50', '-------- CPU Time ---------', 'User time          : 0.509 s', 'System time        : 0.021 s', 'Total time         : 0.530 s']"
COM007+2.p,PickGiven2_FIFO,smallest,"['Initial clauses    : 14', 'Processed clauses  : 93', 'Factors computed   : 5', 'Resolvents computed: 444', 'Tautologies deleted: 7', 'Forward subsumed   : 72', 'Backward subsumed  : 56', '-------- CPU Time ---------', 'User time          : 0.128 s', 'System time        : 0.014 s', 'Total time         : 0.142 s']"
COM007+2.p,PickGiven2_FIFO,largest,"['Initial clauses    : 14', 'Processed clauses  : 73', 'Factors computed   : 4', 'Resolvents computed: 265', 'Tautologies deleted: 2', 'Forward subsumed   : 55', 'Backward subsumed  : 29', '-------- CPU Time ---------', 'User time          : 0.092 s', 'System time        : 0.031 s', 'Total time         : 0.123 s']"
ITP018+1.p,PickGiven2_FIFO,smallest,"['', 'cnf(c67765,plain,c_2Ebool_2E_7E_2E1(c_2Ebinary__ieee_2Eulp_2E1(s(tyop_2Emin_2Ebool,c_2Ebool_2EF_2E0)))=c_2Ebool_2E_7E_2E1(c_2Ebinary__ieee_2Eulp_2E1(s(tyop_2Emin_2Ebool,skolem0003(tyop_2Emin_2Ebool,c_2Ebool_2E_7E_2E0))))).', '', 'cnf(c67785,plain,c_2Ebinary__ieee_2Efloat__plus__min_2E1(c_2Ebinary__ieee_2Eulp_2E1(s(tyop_2Emin_2Ebool,c_2Ebool_2EF_2E0)))=c_2Ebinary__ieee_2Efloat__plus__min_2E1(c_2Ebinary__ieee_2Eulp_2E1(s(tyop_2Emin_2Ebool,skolem0003(tyop_2Emin_2Ebool,c_2Ebool_2E_7E_2E0))))).', '', 'cnf(c729,plain,X2576!=X2574|tyop_2Ebinary__ieee_2Efloat(s(X2575,X2573),X2576)=tyop_2Ebinary__ieee_2Efloat(s(X2575,app_2E2(s(tyop_2Emin_2Efun(X2575,X2575),combin_i_2E0),s(X2575,X2573))),X2574)).', '', 'cnf(c67799,plain,c_2Ebinary__ieee_2Eulp_2E1(c_2Ebinary__ieee_2Eulp_2E1(s(tyop_2Emin_2Ebool,c_2Ebool_2EF_2E0)))=c_2Ebinary__ieee_2Eulp_2E1(c_2Ebinary__ieee_2Eulp_2E1(s(tyop_2Emin_2Ebool,skolem0003(tyop_2Emin_2Ebool,c_2Ebool_2E_7E_2E0))))).', '', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
ITP018+1.p,PickGiven2_FIFO,largest,"['', 'cnf(c737,plain,p(s(tyop_2Emin_2Ebool,c_2Emin_2E_3D_3D_3E_2E2(s(tyop_2Emin_2Ebool,X2501),s(tyop_2Emin_2Ebool,X2503))))|p(s(tyop_2Emin_2Ebool,app_2E2(s(tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Ebool),app_2E2(s(tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Ebool)),c_2Emin_2E_3D_3D_3E_2E0),s(tyop_2Emin_2Ebool,X2503))),s(tyop_2Emin_2Ebool,X2502))))).', '', '', '', 'cnf(c738,plain,p(s(tyop_2Emin_2Ebool,c_2Emin_2E_3D_3D_3E_2E2(s(tyop_2Emin_2Ebool,X2506),s(tyop_2Emin_2Ebool,c_2Ebool_2E_7E_2E1(s(tyop_2Emin_2Ebool,X2507))))))|p(s(tyop_2Emin_2Ebool,X2507))).', '', '', 'cnf(c55414,plain,c_2Ebinary__ieee_2Eulp_2E1(c_2Erealax_2Ereal__neg_2E1(s(tyop_2Emin_2Ebool,skolem0003(tyop_2Emin_2Ebool,c_2Ebool_2E_7E_2E0))))=c_2Ebinary__ieee_2Eulp_2E1(c_2Erealax_2Ereal__neg_2E1(s(tyop_2Emin_2Ebool,c_2Ebool_2EF_2E0)))).', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
ITP019+1.p,PickGiven2_FIFO,smallest,"['Initial clauses    : 79', 'Processed clauses  : 142', 'Factors computed   : 13', 'Resolvents computed: 1960', 'Tautologies deleted: 8', 'Forward subsumed   : 81', 'Backward subsumed  : 0', '-------- CPU Time ---------', 'User time          : 0.347 s', 'System time        : 0.031 s', 'Total time         : 0.378 s']"
ITP019+1.p,PickGiven2_FIFO,largest,"['Initial clauses    : 79', 'Processed clauses  : 135', 'Factors computed   : 13', 'Resolvents computed: 2249', 'Tautologies deleted: 15', 'Forward subsumed   : 66', 'Backward subsumed  : 0', '-------- CPU Time ---------', 'User time          : 0.373 s', 'System time        : 0.010 s', 'Total time         : 0.383 s']"
KRS203+1.p,PickGiven2_FIFO,smallest,"['', '', '', '', '', '', 'cnf(c1440,plain,~status(X2954,X2955,esa)|model(skolem0067(X2954,X2955),X2954)|model(skolem0064(X2953,X2955),X2953)|status(X2953,X2955,esa)).', '', '', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
KRS203+1.p,PickGiven2_FIFO,largest,"['', 'cnf(c1307,plain,nevera(X2385,uns)|~status(X2386,skolem0022(X2385,uns),wth)).', '', '', '', '', '', '', 'cnf(c1309,plain,nevera(X2390,uns)|model(X2391,not(not(skolem0022(X2390,uns))))).', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
